procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 25358876 347536 68805664    0    0     0     2 10024 17608  1  1 98  0
 2  0 194596 25368964 347536 68805680    0    0     0     8 10933 18054  1  1 98  0
 0  0 194596 25368936 347536 68805696    0    0     0   420 9969 17415  1  1 98  0
 0  0 194596 25368640 347536 68805712    0    0     0  6148 12800 18278  1  1 97  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 25368672 347536 68805840    0    0     0  1072 10907 18607  2  1 97  0
 0  0 194596 25369636 347536 68805840    0    0     0     0 10534 17921  1  1 98  0
 0  0 194596 25364148 347536 68805856    0    0     0 14342 15279 20689  2  1 96  1
 0  0 194596 25365332 347536 68805920    0    0     0    16 9743 17852  2  1 98  0
 5  0 194596 25364632 347536 68805936    0    0     0    10 10656 18038  1  1 98  0
 1  0 194596 25363732 347536 68806016    0    0     0   462 11329 18652  2  1 98  0
 3  0 194596 25341492 347536 68816912    0    0     0     0 11336 18123  2  1 97  0
 1  0 194596 25356724 347536 68806080    0    0     0 19112 11285 20517  2  2 96  0
 1  0 194596 25358844 347536 68806128    0    0     0  1030 11091 19294  2  1 98  0
 4  0 194596 25355596 347536 68806144    0    0     0    10 9963 17706  2  1 98  0
 0  0 194596 25355412 347536 68806192    0    0     0    92 16660 19654  2  1 97  0
 3  0 194596 25353592 347536 68806216    0    0     0   388 11572 18007  1  1 98  0
 1  0 194596 25336184 347536 68806208    0    0     0     8 19100 18946  2  1 97  0
