procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 13678784 693792 8309424    0    0     0   478  907 1542  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13679184 693792 8309704    0    0     0     0  919 1619  1  0 99  0
 0  0      0 13677976 693792 8309996    0    0     0     4  810 1455  0  0 99  0
 0  0      0 13681860 693796 8309760    0    0     0   238 1135 1958  1  0 98  0
 2  0      0 13681736 693796 8309788    0    0     0     0  951 1603  0  0 100  0
 0  0      0 13677564 693800 8309804    0    0     0   230  827 1383  0  0 99  0
 1  0      0 13677556 693800 8309808    0    0     0     0  519  900  0  0 100  0
 0  0      0 13677044 693800 8309824    0    0     0   178  606  973  0  0 99  0
 0  0      0 13680272 693800 8309824    0    0     0   210  512  888  0  0 100  0
 0  0      0 13680412 693800 8309824    0    0     0    42  551  938  0  0 100  0
 0  0      0 13680016 693800 8310092    0    0     0   218  871 1434  1  0 99  0
 0  0      0 13680268 693800 8309844    0    0     0     0  594  979  0  0 100  0
 0  0      0 13677684 693800 8310096    0    0     0     0  564 1041  0  0 99  0
 0  0      0 13680452 693800 8309848    0    0     0   230  880 1491  1  0 99  0
 0  0      0 13677868 693800 8309884    0    0     0     0 1074 1923  1  0 99  0
 0  0      0 13676728 693804 8309916    0    0     0   226 1419 2473  2  0 98  0
 0  0      0 13677168 693804 8309936    0    0     0     0 1025 1842  1  0 99  0
 0  0      0 13676584 693808 8309972    0    0     0    12 1105 2010  1  0 99  0
 0  0      0 13680124 693808 8310004    0    0     0   156 1321 2078  1  0 99  0
 0  0      0 13680300 693808 8310036    0    0     0     0 1182 2122  1  0 99  0
 0  0      0 13679600 693808 8310056    0    0     0   246 1092 1891  1  0 99  0
 0  0      0 13676888 693808 8310084    0    0     0    48 1040 1851  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13673792 693808 8310096    0    0     0     0  905 1571  1  0 99  0
 0  0      0 13677848 693816 8310116    0    0     0   272  791 1403  0  0 99  0
 0  0      0 13677848 693816 8310124    0    0     0     0  520  906  0  0 100  0
 0  0      0 13677756 693820 8310380    0    0     0   238  804 1349  1  0 99  0
 0  0      0 13677800 693820 8310144    0    0     0     0  802 1296  0  0 99  0
 0  0      0 13675796 693820 8310396    0    0     0     0  530  949  0  0 99  0
 0  0      0 13677828 693840 8310148    0    0     0  4270  817 1233  0  0 99  0
 0  0      0 13678520 693840 8310200    0    0     0     0  460  848  0  0 100  0
 0  0      0 13679712 693844 8310448    0    0     0    42  618 1032  0  0 100  0
 0  0      0 13679104 693844 8310204    0    0     0   254  655 1107  0  0 100  0
 0  0      0 13676236 693844 8310212    0    0     0     0  525  951  0  0 100  0
 0  0      0 13679616 693844 8310216    0    0     0   226  660 1071  0  0 100  0
 0  0      0 13679584 693844 8310220    0    0     0     8  573  958  0  0 100  0
 0  0      0 13680112 693848 8309968    0    0     0    40  608 1051  0  0 100  0
 0  0      0 13679008 693848 8310228    0    0     0   192  821 1226  1  0 99  0
 0  0      0 13675940 693848 8310228    0    0     0    80  802 1091  0  0 99  0
 0  0      0 13678740 693848 8310228    0    0     0    34  498  880  0  0 100  0
 0  0      0 13678000 693848 8310232    0    0     0    34  551  966  0  0 100  0
 0  0      0 13677656 693848 8310496    0    0     0    28  760 1286  1  0 99  0
 0  0      0 13677464 693848 8310244    0    0     0   200  717 1107  0  0 100  0
 0  0      0 13674848 693848 8310244    0    0     0     0  560 1006  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13679476 693848 8310244    0    0     0   236  610  999  0  0 100  0
 0  0      0 13679292 693848 8310244    0    0     0     6  463  850  0  0 100  0
 0  0      0 13679032 693848 8310496    0    0     0    30  616 1037  0  0 99  0
 0  0      0 13678624 693848 8310248    0    0     0     0  530  920  0  0 100  0
 0  0      0 13675648 693848 8310256    0    0     0     0  649 1130  0  0 99  0
 0  0      0 13678888 693848 8310256    0    0     0   214  599 1010  0  0 100  0
 0  0      0 13678864 693848 8310256    0    0     0     0  598  965  0  0 100  0
 0  0      0 13678824 693848 8310508    0    0     0    42  612 1042  0  0 100  0
 0  0      0 13678680 693848 8310508    0    0     0   186  498  869  0  0 100  0
 0  0      0 13673884 693848 8310516    0    0     0     0  743 1218  1  0 99  0
 0  0      0 13678068 693848 8310264    0    0     0    36  526  902  0  0 100  0
 0  0      0 13678304 693848 8310264    0    0     0    28  505  883  0  0 100  0
 0  0      0 13677248 693848 8310276    0    0     0    34  681 1171  0  0 99  0
 0  0      0 13677564 693848 8310280    0    0     0   198  828 1129  0  0 100  0
 0  0      0 13674036 693848 8310280    0    0     0     0  685 1187  0  0 99  0
 0  0      0 13678972 693856 8310348    0    0     0  3680  759 1164  0  0 99  0
 0  0      0 13678436 693856 8310352    0    0     0    56  444  828  0  0 100  0
 0  0      0 13679068 693856 8310352    0    0     0    44  680 1071  0  0 100  0
 0  0      0 13678836 693856 8310360    0    0     0   196  515  895  0  0 100  0
 0  0      0 13673336 693856 8310360    0    0     0     0  685 1087  0  0 99  0
 0  0      0 13678040 693856 8310360    0    0     0    44  659 1091  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13678188 693856 8310360    0    0     0     8  574  957  0  0 100  0
 0  0      0 13678676 693856 8310616    0    0     0    30  719 1122  1  0 99  0
 0  0      0 13678728 693856 8310368    0    0     0   206  543  913  0  0 100  0
 0  0      0 13674168 693856 8310624    0    0     0     0  545  937  0  0 100  0
 0  0      0 13673564 693856 8310376    0    0     0   240  650 1101  0  0 100  0
 1  0      0 13673688 693856 8310380    0    0     0    66  532  905  0  0 100  0
 0  0      0 13677980 693856 8310636    0    0     0    34  699 1190  0  0 99  0
 0  0      0 13677568 693856 8310388    0    0     0   184  644 1048  0  0 100  0
