procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 595128 7211648 1785004 46329172    0    0     4     6 7698 16318  1  1 99  0
 1  0 595128 7211380 1785004 46329192    0    0     4     0 7718 16304  1  0 99  0
 2  0 595128 7211804 1785004 46329192    0    0     0    56 8155 16981  1  4 95  0
 1  0 595128 7211628 1785004 46329200    0    0     4     0 7849 16303  1  2 97  0
 0  0 595128 7212484 1785004 46329220    0    0    10     0 7601 15946  0  0 99  0
 1  0 595128 7213060 1785004 46329220    0    0     4    64 7652 16065  0  0 99  0
 1  0 595128 7213132 1785004 46329240    0    0     8     0 7725 16263  1  0 99  0
 2  0 595128 7212560 1785004 46329256    0    0     8    52 8114 16193  1  0 99  0
 0  0 595128 7212560 1785004 46329284    0    0    14     0 7781 16262  0  0 99  0
 0  1 595128 7212440 1785004 46329316    0    0     6     0 7741 16080  0  0 99  0
 1  0 595128 7210864 1785004 46329336    0    0     2    72 7826 16592  1  0 99  0
 0  0 595128 7211384 1785004 46329360    0    0     4     0 7726 16167  0  0 99  0
 0  0 595128 7210920 1785004 46329380    0    0    12    76 7968 16433  1  0 99  0
 0  0 595128 7209108 1785004 46329388    0    0     8     0 9878 16793  1  1 99  0
 1  0 595128 7208984 1785004 46329408    0    0     8     0 7683 15927  0  0 99  0
 0  0 595128 7209640 1785004 46329424    0    0     0    60 7776 16333  1  0 99  0
 0  0 595128 7209836 1785004 46329424    0    0     0     0 7794 16200  0  0 99  0
 0  0 595128 7210384 1785004 46329432    0    0     8    56 7660 16095  0  0 99  0
 3  0 595128 7211004 1785004 46329444    0    0     4     0 7721 16168  1  0 99  0
 0  0 595128 7211376 1785004 46329488    0    0    16     0 7685 15975  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595128 7211908 1785004 46329508    0    0     8    86 7693 16112  0  0 99  0
 0  0 595128 7211064 1785004 46329508    0    0     0     0 7644 16031  0  0 99  0
 5  0 595128 7211484 1785004 46329520    0    0     4    58 7741 16349  1  0 99  0
 0  0 595128 7211780 1785004 46329524    0    0     4     0 7821 16279  0  0 99  0
 0  0 595128 7212152 1785004 46329532    0    0    12     0 7624 15947  1  0 99  0
 0  0 595128 7212436 1785004 46329556    0    0     0    58 7615 16059  1  0 99  0
 1  0 595128 7212604 1785004 46329568    0    0     4     0 7691 16320  1  0 99  0
 0  0 595128 7213004 1785004 46329584    0    0     6     6 7684 16122  0  0 99  0
 1  0 595128 7213292 1785004 46329584    0    0     0    54 7850 16388  1  0 99  0
 0  0 595128 7212812 1785004 46329592    0    0     4     0 10755 15926  1  0 99  0
 1  0 595128 7212576 1785004 46329604    0    0     4     6 7782 16338  1  0 99  0
 1  0 595128 7213064 1785004 46329604    0    0     0    44 7672 16198  0  0 99  0
 0  0 595128 7213244 1785008 46329640    0    0    16    10 7661 16035  0  0 99  0
 0  0 595128 7213400 1785008 46329668    0    0     4     2 7627 15975  1  0 99  0
 1  0 595128 7213652 1785008 46329684    0    0    10    74 7528 15840  0  0 99  0
 0  0 595128 7213924 1785008 46329696    0    0     0     6 7630 15958  1  0 99  0
 0  0 595128 7214224 1785008 46329708    0    0     4    46 7610 16032  0  1 99  0
 0  0 595128 7214320 1785008 46329708    0    0     0     6 7712 16203  0  0 99  0
 1  0 595128 7214088 1785008 46329712    0    0     0     0 7767 16304  1  0 99  0
 1  0 595128 7213708 1785008 46329740    0    0     8    48 7720 16127  1  0 99  0
 0  0 595128 7213120 1785008 46329768    0    0    18     6 7765 16502  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595128 7213144 1785008 46329820    0    0     4    70 7690 16128  1  0 99  0
 1  0 595128 7213416 1785008 46329832    0    0     6     6 7730 16147  0  0 99  0
 0  0 595128 7213880 1785008 46329832    0    0     0     0 7766 16578  1  0 99  0
 0  0 595128 7214012 1785008 46329840    0    0     4    46 7628 15908  0  0 99  0
 0  0 595128 7213992 1785008 46329840    0    0     0     6 7760 16239  1  0 99  0
 0  0 595128 7214228 1785008 46329840    0    0     0    46 7713 16180  0  0 99  0
 0  0 595128 7214228 1785008 46329852    0    0     4     6 7611 15904  0  0 99  0
 0  0 595128 7214380 1785008 46329864    0    0     4     0 7599 15994  0  0 99  0
 0  0 595128 7214380 1785008 46329888    0    0    12    48 7543 15980  0  0 99  0
 0  0 595128 7213636 1785008 46329896    0    0     4    48 7787 16129  1  0 99  0
 0  0 595128 7213132 1785008 46329904    0    0     4     0 7652 16143  0  0 99  0
 0  0 595128 7212760 1785008 46329904    0    0     0    56 7808 16264  1  0 99  0
 0  0 595128 7212752 1785008 46329908    0    0     0     0 7761 16218  0  0 99  0
 1  0 595128 7212784 1785008 46329924    0    0     6     0 7576 16006  0  0 99  0
 0  0 595128 7212912 1785008 46329936    0    0     4    50 7598 16127  0  0 99  0
 1  0 595128 7212916 1785008 46329944    0    0     4     0 7663 16318  1  0 99  0
 0  0 595128 7213120 1785008 46329952    0    0     4     6 7686 16109  0  0 99  0
 1  0 595128 7211812 1785008 46329968    0    0     8    58 7774 16303  1  0 99  0
 0  0 595128 7211924 1785008 46329968    0    0     4     0 7516 15907  0  0 99  0
 0  0 595128 7212236 1785008 46329976    0    0     0    56 7672 16298  0  0 99  0
 1  0 595128 7211872 1785008 46329996    0    0     8     0 7702 16310  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595128 7211840 1785008 46330004    0    0     8     6 7566 15944  1  0 99  0
 1  0 595128 7212004 1785008 46330032    0    0     4    58 7589 16203  0  0 99  0
 0  0 595128 7212300 1785008 46330100    0    0    32     0 7614 16051  0  0 99  0
 0  0 595128 7212312 1785008 46330108    0    0     4    78 7644 16145  1  0 99  0
 2  0 595128 7212188 1785008 46330136    0    0    16     0 7654 16243  0  0 99  0
 0  0 595128 7212228 1785008 46330152    0    0     0     6 7717 16195  1  0 99  0
 1  0 595128 7212344 1785008 46330172    0    0     8    66 7784 16278  1  0 99  0
 0  0 595128 7212332 1785008 46330196    0    0     4     0 7646 16172  0  0 99  0
 1  0 595128 7211768 1785008 46330216    0    0     0    76 7730 16550  1  0 99  0
 0  0 595128 7211724 1785008 46330220    0    0     4     0 7644 16197  0  0 99  0
 0  0 595128 7211620 1785008 46330248    0    0    12     6 7719 16227  0  0 99  0
 0  0 595128 7211892 1785008 46330252    0    0     0    66 7725 16442  1  0 99  0
 1  0 595128 7211992 1785008 46330260    0    0     4     0 7645 16017  1  0 99  0
 0  0 595128 7212184 1785008 46330280    0    0     8     6 7772 16297  1  0 99  0
 0  0 595128 7212308 1785008 46330280    0    0     0    52 7783 16384  1  0 99  0
 1  0 595128 7212432 1785008 46330280    0    0     0     6 7589 15951  0  0 99  0
 0  0 595128 7212492 1785008 46330280    0    0     0     0 7617 16065  0  0 99  0
 0  0 595128 7211252 1785008 46330280    0    0     4    38 7650 16047  0  0 99  0
 0  0 595128 7210908 1785008 46330292    0    0     0    46 7877 16183  0  0 99  0
 0  0 595128 7210376 1785008 46330296    0    0     0     0 7746 16253  1  1 99  0
 0  0 595128 7209808 1785008 46330308    0    0     0     6 7817 16251  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595128 7209948 1785008 46330304    0    0     4    46 7880 16219  0  0 99  0
 0  0 595128 7210252 1785008 46330312    0    0     0     0 7593 15926  1  0 99  0
 1  0 595128 7209504 1785008 46330312    0    0     0    54 7643 16134  1  1 99  0
 1  0 595128 7209656 1785008 46330332    0    0    18     0 7722 16380  1  0 99  0
 0  0 595128 7209756 1785008 46330352    0    0    10     6 7726 16177  1  0 99  0
 2  0 595128 7210212 1785008 46330376    0    0     4    60 7755 16299  1  0 99  0
 0  0 595128 7210340 1785008 46330388    0    0     0     0 7588 15932  0  0 99  0
 0  0 595128 7210472 1785008 46330388    0    0     8     6 7751 16245  1  0 99  0
 1  0 595128 7210596 1785008 46330408    0    0     0    50 7970 16504  1  1 98  0
 0  0 595128 7210192 1785008 46330408    0    0     0     6 7604 15895  0  0 99  0
 0  0 595128 7210488 1785008 46330416    0    0    10     0 7636 15947  0  0 99  0
 0  0 595128 7210888 1785008 46330436    0    0     0    50 7707 15990  1  0 99  0
 1  0 595128 7210600 1785008 46330440    0    0     4    10 7744 16118  0  0 99  0
 0  0 595128 7210376 1785008 46330456    0    0     0     0 7762 16271  0  0 99  0
 0  0 595128 7210768 1785008 46330464    0    0     4    70 7768 16201  0  0 99  0
 0  0 595128 7211012 1785008 46330476    0    0     8     0 7805 16276  0  0 99  0
 1  0 595128 7208852 1785008 46330512    0    0     4     0 9424 16151  1  0 99  0
 0  0 595128 7208152 1785008 46330536    0    0     0    62 7817 16484  1  0 99  0
 0  0 595128 7208452 1785008 46330568    0    0    16     0 7750 16301  1  0 99  0
 0  0 595128 7207732 1785008 46330584    0    0     8    76 7931 16192  0  0 99  0
 2  0 595128 7204844 1785008 46330604    0    0     8     0 11914 16280  1  0 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595128 7205224 1785008 46330620    0    0     8     0 7648 16020  1  0 99  0
 1  0 595128 7206104 1785008 46330624    0    0     0    64 7714 16091  1  0 99  0
 0  0 595128 7206324 1785008 46330656    0    0    16     0 7732 16213  0  0 99  0
 2  0 595128 7207352 1785008 46330664    0    0     4    60 7634 15967  0  0 99  0
 0  0 595128 7207796 1785008 46330664    0    0     0     0 7619 15966  1  0 99  0
 0  0 595128 7208280 1785008 46330676    0    0     4     0 7832 16006  0  1 99  0
