procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595120 7913172 1785912 43906168    0    0     0     0 7669 16317  1  1 99  0
 0  0 595120 7913392 1785912 43906184    0    0     8    62 7642 16133  1  1 99  0
 0  0 595120 7913556 1785912 43906220    0    0     8     8 7623 16155  1  0 99  0
 1  0 595120 7913596 1785912 43906228    0    0     4     0 7666 16113  0  0 99  0
 0  0 595120 7913752 1785912 43906228    0    0     0    76 7809 16378  1  0 99  0
 0  0 595120 7913936 1785912 43906232    0    0     0     0 7771 16167  1  0 99  0
 0  0 595120 7914060 1785912 43906248    0    0     4     2 7627 16005  0  0 99  0
 4  0 595120 7914144 1785912 43906264    0    0     0    60 7758 16366  1  0 99  0
 1  0 595120 7913792 1785912 43906268    0    0     0     0 7765 16312  1  0 99  0
 1  0 595120 7913892 1785912 43906272    0    0     0    54 7726 16202  0  0 99  0
 1  0 595120 7914356 1785912 43906284    0    0     4     0 7741 16096  1  0 99  0
 4  0 595120 7913876 1785912 43906284    0    0     0     2 8703 16271  1  0 98  0
 0  0 595120 7913876 1785912 43906284    0    0     0    56 7747 16282  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595120 7913836 1785912 43906284    0    0     0     0 7678 16059  1  0 99  0
 0  0 595120 7914040 1785912 43906288    0    0     0    40 7663 16219  0  0 99  0
 2  0 595120 7914148 1785912 43906292    0    0     0     0 7747 16357  1  0 99  0
 0  0 595120 7914064 1785912 43906300    0    0     4     2 7708 16196  1  0 99  0
 0  0 595120 7914112 1785912 43906324    0    0     4    62 7704 16278  0  0 99  0
 0  0 595120 7914112 1785912 43906324    0    0     0     0 7682 16087  1  0 99  0
 1  0 595120 7914244 1785912 43906324    0    0     0    38 7792 16413  1  0 99  0
 0  0 595120 7914252 1785912 43906328    0    0     0     0 7689 16250  0  0 99  0
 0  0 595120 7914256 1785912 43906340    0    0     4     2 7606 15885  1  0 99  0
 0  0 595120 7914232 1785912 43906344    0    0     0    62 7780 16476  1  0 99  0
 1  0 595120 7914388 1785912 43906348    0    0     0     0 7686 16202  0  0 99  0
 0  0 595120 7914440 1785912 43906348    0    0     0    40 7704 16209  1  0 99  0
 3  0 595120 7914464 1785912 43906352    0    0     0     0 7786 16470  1  0 99  0
 0  0 595120 7914572 1785912 43906356    0    0     0     2 7663 16083  1  0 99  0
 1  0 595120 7913708 1785912 43906420    0    0     4    52 9502 20149  1  0 98  0
 1  0 595120 7912956 1785912 43906792    0    0     4     0 9111 24564  1  1 98  0
 1  0 595120 7909788 1785912 43907412    0    0     0    60 24106 25940  2  1 97  0
 3  0 595120 7909804 1785912 43907976    0    0     0     0 8631 18964  1  0 99  0
 0  0 595120 7909476 1785912 43908312    0    0     0    54 9582 26136  2  1 98  0
 2  0 595120 7909480 1785912 43909080    0    0     0     4 8795 21947  1  0 98  0
 1  0 595120 7909116 1785912 43909596    0    0     0    36 9536 26023  2  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595120 7909444 1785912 43910088    0    0     0    12 9063 23846  1  1 98  0
 0  0 595120 7908828 1785912 43910820    0    0     0     0 9460 25015  2  1 98  0
 1  0 595120 7908940 1785912 43911488    0    0     0    76 9282 26636  2  1 98  0
 1  0 595120 7908332 1785912 43912144    0    0     4     4 10352 22402  1  1 98  0
 0  0 595120 7907160 1785912 43912404    0    0     0     0 10333 25061  2  0 98  0
 1  0 595116 7908688 1785912 43913204    0    0     0    64 9441 22524  1  1 98  0
 3  0 595116 7908812 1785912 43913392    0    0     0     0 8996 25355  2  1 98  0
 1  0 595116 7907884 1785912 43914112    0    0     0    56 9520 24520  2  1 97  0
 0  0 595116 7907388 1785912 43914628    0    0     0     4 8596 19122  1  0 99  0
 0  0 595116 7907396 1785912 43914996    0    0     0    38 11583 26484  2  0 98  0
 2  0 595116 7907252 1785912 43915344    0    0     0     6 8723 22269  1  1 98  0
 0  0 595116 7906704 1785912 43916000    0    0     0    70 9891 26263  2  1 98  0
 1  0 595116 7905484 1785912 43916652    0    0     4     2 9130 26683  2  1 97  0
 0  0 595116 7904996 1785912 43917536    0    0     0     4 9411 23836  2  1 98  0
 2  0 595116 7904384 1785912 43918132    0    0     4    54 11455 28381  2  1 97  0
 0  0 595116 7904020 1785912 43918800    0    0     0     6 9166 24682  2  0 98  0
 1  0 595116 7903384 1785912 43919440    0    0     0    46 10126 26796  2  1 97  0
 0  0 595116 7903168 1785912 43919968    0    0     6     2 8556 21591  1  0 98  0
 1  0 595116 7902720 1785912 43920564    0    0     0     4 9575 18624  1  0 99  0
 3  0 595116 7902256 1785912 43920948    0    0     0    48 9497 28589  2  1 97  0
 1  0 595116 7901648 1785912 43921592    0    0     0     6 9889 26368  2  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 595116 7900736 1785912 43922312    0    0     0    44 9732 25576  2  1 98  0
 2  0 595116 7900116 1785912 43922880    0    0     0     2 9775 22954  2  1 98  0
 0  0 595116 7901164 1785912 43923536    0    0     4     4 9824 27829  2  1 97  0
 0  0 595116 7901032 1785912 43924104    0    0     0    48 9301 22378  1  0 98  0
 0  0 595116 7900716 1785912 43924564    0    0     0     6 9785 27388  2  0 98  0
 1  0 595116 7900024 1785912 43925280    0    0     0    44 9310 21732  1  0 98  0
 0  0 595116 7899952 1785912 43925660    0    0     0    28 9682 27492  2  0 97  0
 0  0 595116 7899332 1785912 43926284    0    0     0     4 8739 17304  1  0 99  0
 1  0 595116 7898068 1785912 43926780    0    0     0     0 10339 28513  2  0 97  0
 2  0 595116 7897348 1785916 43927628    0    0     0    48 9289 24970  2  0 98  0
 0  0 595116 7896684 1785916 43928336    0    0    20     0 10156 24973  2  0 98  0
 0  0 595116 7896560 1785916 43928572    0    0     0    84 8889 25347  2  1 98  0
 1  0 595116 7895936 1785916 43929380    0    0     4     4 9717 21708  1  1 98  0
 1  0 595116 7894576 1785916 43929724    0    0     0     0 10498 25744  2  1 98  0
 1  0 595116 7894248 1785916 43930452    0    0     0    62 10023 22130  2  1 98  0
 1  0 595116 7893992 1785916 43930844    0    0     4     0 9726 26515  2  1 98  0
 1  0 595116 7891892 1785916 43931484    0    0     0    58 10431 25053  2  1 97  0
 1  0 595116 7891656 1785916 43931928    0    0     0     4 9069 23133  1  1 98  0
 7  0 595116 7891148 1785916 43932568    0    0     0     0 12628 27935  2  1 97  0
 0  0 595116 7892140 1785916 43933168    0    0     0    42 9071 21722  1  1 98  0
 0  0 595116 7891992 1785916 43933864    0    0     0     0 9916 22891  2  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
