procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 484400 2466428 29564124 176648320    0    0   487  1848 5579 6496  1  0 96  3  0	
 0  1 484400 2481588 29565124 176648960    0    0   459  1971 4437 5489  0  0 96  3  0	
 1  1 484400 2482152 29566104 176648560    0    0   484   574 6135 7547  1  0 96  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 484400 2478916 29567272 176648576    0    0   578  1333 6000 7915  1  0 96  3  0	
 1  1 484400 2474932 29568228 176648864    0    0   410  2142 6226 7113  1  0 96  3  0	
 1  1 484400 2473332 29569328 176649040    0    0   568  1038 5641 6637  1  0 96  3  0	
 1  1 484400 2473764 29570224 176649280    0    0   498  2611 4962 6004  0  0 97  3  0	
 1  1 484400 2467720 29571296 176649152    0    0   522  1136 7623 8715  4  0 93  3  0	
 1  1 484400 2632252 29572308 176649328    0    0   498  1031 6921 7423  1  1 96  3  0	
 3  1 484400 2629048 29573396 176649328    0    0   544  2661 6723 7661  1  0 95  3  0	
 1  2 484400 2678420 29574400 176649504    0    0   475  3678 6244 6642  0  0 96  3  0	
 2  1 484400 2660472 29574584 176649952    0    0    70  3900 13919 7844  1  3 92  3  0	
 1  1 484400 2698964 29574860 176641840    0    0   126  1770 8515 7531  1  3 93  3  0	
34  1 484400 2689724 29575348 176642080    0    0   294  1692 5636 6361  2  0 95  3  0	
 1  1 484400 2683116 29575680 176642208    0    0   191  1479 6790 7545  3  0 94  3  0	
 0  1 484400 2682956 29576260 176642400    0    0   288  2602 4795 5642  0  0 96  3  0	
 1  1 484400 2824136 29577264 176643008    0    0   502  1488 6774 7318  1  1 95  3  0	
 2  1 484400 2820504 29578244 176642688    0    0   481  1018 6784 7903  1  0 96  3  0	
 5  1 484400 2825936 29579296 176642640    0    0   468  2108 5892 6595  1  0 96  3  0	
 0  1 484400 2826212 29580348 176643008    0    0   493  2025 7402 7885  4  0 93  3  0	
 0  1 484400 2829188 29581392 176643392    0    0   534  1186 5903 6606  1  0 96  3  0	
 0  1 484400 2827172 29582660 176644112    0    0   632  2653 5143 5846  0  0 96  3  0	
 3  1 484400 2824644 29583748 176643600    0    0   515   840 7130 8308  2  0 95  3  0	
 1  1 484400 2822536 29584488 176643936    0    0   357   729 5059 6766  1  0 96  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 484400 2822204 29585424 176644048    0    0   478  2037 7064 7853  4  0 93  3  0	
 5  1 484400 2466444 29586532 176644192    0    0   548  1382 8401 8344  4  2 90  3  0	
 1  2 484400 2406920 29587644 176644416    0    0   521  1787 7620 7094  7  1 89  3  0	
 6  1 484400 2403304 29588836 176645184    0    0   597  1281 8244 8881  4  0 93  3  0	
 1  2 484400 2400616 29589496 176645040    0    0   356  5470 6891 6122  1  0 96  3  0	
 0  1 484400 2403200 29589624 176645024    0    0    63  1238 4872 6985  1  0 96  3  0	
 1  1 484400 2402436 29589896 176645600    0    0   124  2004 5798 7481  3  0 94  3  0	
 1  1 484400 2393308 29590148 176645760    0    0   152   894 4662 6276  1  0 96  3  0	
 1  1 484400 2392856 29590464 176645872    0    0   139   928 6535 7870  2  0 95  3  0	
 1  1 484400 2388020 29591452 176646368    0    0   496  1541 6727 7587  1  0 96  3  0	
 1  1 484400 2384996 29592396 176646048    0    0   428  1788 6397 7269  1  0 96  3  0	
 1  1 484400 2383980 29593524 176646224    0    0   560   718 8106 8442  4  0 93  3  0	
 2  1 484400 2376844 29594444 176646432    0    0   455   986 5742 6317  1  0 96  3  0	
 2  1 484400 2373856 29595632 176646400    0    0   605  1778 7264 8368  1  0 95  3  0	
 1  1 484400 2369272 29596900 176646768    0    0   607   666 6290 7312  1  0 96  3  0	
 2  1 484400 2411048 29598104 176647456    0    0   577  2016 6398 7343  1  0 95  3  0	
 0  1 484400 2391236 29599300 176647024    0    0   532  1220 8276 8377  4  1 93  3  0	
 1  1 484400 2409812 29600280 176647056    0    0   453   682 6369 6938  1  0 96  3  0	
 1  1 484400 2408596 29601316 176647200    0    0   544  2007 7652 8504  1  1 95  3  0	
 1  1 484400 2409104 29602344 176647280    0    0   470  1172 5967 7060  1  0 96  3  0	
 1  1 484400 2410332 29603572 176648192    0    0   590  1408 6237 6981  1  0 96  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 484400 2401612 29605012 176648144    0    0   722  1972 8046 8547  3  1 93  3  0	
 2  1 484400 2399184 29605212 176648624    0    0    96  5914 6214 6255  0  0 93  6  0	
 1  1 484400 2399748 29605504 176648928    0    0   154  1240 6306 7797  1  0 95  3  0	
 0  1 484400 2400236 29605860 176649120    0    0   166  1068 5213 6343  1  0 96  3  0	
 3  1 484400 2401492 29606072 176649328    0    0   122  1197 4696 5740  1  0 96  3  0	
 1  1 484400 2409976 29606588 176650000    0    0   236  1224 6224 7395  1  0 96  3  0	
 0  1 484400 2409964 29607652 176649824    0    0   505  1289 5528 6490  1  0 96  3  0	
 3  1 484400 2407688 29608920 176649840    0    0   655  1717 12266 9375  4  2 92  3  0	
 2  1 484400 2448044 29610200 176635168    0    0   651   706 8962 7233  0  3 94  3  0	
 4  1 484400 2444352 29611068 176635296    0    0   460  1902 5157 6017  1  0 96  3  0	
 1  1 484400 2442584 29612124 176635344    0    0   520  1470 7050 8419  1  0 95  3  0	
 2  1 484400 2441048 29613040 176635488    0    0   453   511 5609 6489  1  0 97  3  0	
 1  1 484400 2426400 29614092 176635664    0    0   511  2198 9134 9617  4  1 92  3  0	
 1  1 484400 2420156 29615100 176636064    0    0   472   934 5599 6534  0  0 96  3  0	
 1  1 484400 2421412 29616072 176635712    0    0   458  1430 5299 6362  0  0 96  3  0	
 1  1 484400 2419176 29617376 176636208    0    0   608  1722 7705 8769  1  0 96  3  0	
 1  1 484400 2744124 29618724 176636832    0    0   708   686 5607 5943  0  1 96  3  0	
 2  1 484400 2742432 29620012 176636864    0    0   657  1610 7020 8060  1  0 96  3  0	
 1  1 484400 2744612 29621056 176636544    0    0   477  1348 8465 9230  4  0 93  3  0	
 3  1 484400 2744512 29621484 176636768    0    0   193  6939 6822 6343  0  0 96  3  0	
 1  1 484400 2742280 29621752 176637328    0    0   121   818 6266 7620  2  0 95  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 484400 2736072 29622096 176637440    0    0   199  1439 4886 5955  1  0 96  3  0	
 1  1 484400 2647868 29622408 176637552    0    0   148  1187 7174 7897  2  1 95  3  0	
 3  1 484400 2643976 29623012 176637456    0    0   296   588 5679 6249  3  0 94  3  0	
 1  1 484400 2647040 29624272 176637664    0    0   631  1721 5815 6336  1  0 96  3  0	
 1  1 484400 2648140 29625476 176637888    0    0   589   846 6079 7057  1  0 96  3  0	
 1  1 484400 2647912 29626772 176638016    0    0   643   498 4742 6288  0  0 97  3  0	
 1  1 484396 2641084 29627860 176638112    0    0   594  2045 7479 8166  1  1 95  3  0	
 1  1 484396 2640172 29628908 176638240    0    0   590   966 5257 6351  0  0 96  3  0	
 0  2 484396 2638768 29629872 176639104    0    0   823  1651 5145 5910  0  0 96  3  0	
 1  1 484396 2634524 29630824 176640768    0    0  1260  2290 6360 7335  1  0 95  4  0	
 0  1 484396 2632048 29631988 176640816    0    0   601   842 5529 6353  0  0 97  3  0	
 1  1 484396 2628312 29633156 176641120    0    0   608  1647 6546 7599  1  0 96  3  0	
 1  1 484396 2625488 29634128 176641504    0    0   464  1276 5399 5697  0  0 96  3  0	
 0  1 484396 2626052 29635324 176641440    0    0   582  1818 5470 5943  0  0 96  3  0	
 1  1 484396 2625452 29636468 176641536    0    0   567  1054 5295 6235  0  0 96  3  0	
 1  1 484396 2626276 29637480 176642080    0    0   521  6120 6757 5889  0  0 97  3  0	
 5  1 484396 2600424 29637704 176642064    0    0   112  1535 5179 5616  1  0 96  3  0	
 1  1 484396 2665300 29637924 176642288    0    0   125   496 4853 5836  0  0 96  3  0	
 1  1 484396 2665476 29638384 176642176    0    0   219  1168 4475 5096  0  0 96  3  0	
 0  1 484396 2663748 29638904 176642448    0    0   263  1248 4197 5190  0  0 97  3  0	
 0  1 484396 2664956 29639248 176642560    0    0   150   407 3941 4781  0  0 96  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 484396 2658192 29640060 176642496    0    0   391  1628 5482 6359  1  0 96  3  0	
 2  0 484396 2646812 29641268 176643840    0    0   656  1416 5825 6542  0  0 96  3  0	
 1  1 484396 2645936 29642512 176643536    0    0   614  1496 6145 5960  3  0 94  2  0	
 0  1 484396 2646036 29643572 176643552    0    0   546  1220 5058 5899  0  0 97  3  0	
 1  1 484396 2629144 29644820 176643648    0    0   686   672 5313 5850  1  0 96  3  0	
 0  1 484396 2634248 29646120 176643888    0    0   628  1651 5735 6405  0  0 97  3  0	
 0  1 484396 2638608 29647116 176644896    0    0   504  1358 6122 7191  0  0 96  3  0	
 1  1 484396 2639852 29648464 176644976    0    0   671  1746 5489 6380  0  0 96  3  0	
 0  1 484396 2641520 29649408 176644544    0    0   521   554 5423 6247  0  0 96  3  0	
 0  1 484396 2626772 29650268 176644992    0    0   547  1036 4985 5586  0  0 97  3  0	
 0  1 484396 2623200 29651396 176644960    0    0   573  1881 5359 6373  0  0 96  3  0	
 0  1 484396 2620656 29652580 176645200    0    0   632   502 5719 6222  0  0 96  3  0	
 0  6 484396 2683508 29652764 176645744    0    0   108  4913 6228 6588  1  1 92  7  0	
 3  2 484396 2673076 29652948 176645888    0    0    88  4096 5761 6715  1  0 93  6  0	
 0  1 484396 2691384 29653212 176646240    0    0   132   398 4549 4897  0  0 96  3  0	
 1  1 484396 2691416 29653580 176646464    0    0   211  1364 4247 5259  0  0 97  3  0	
 1  1 484396 2692920 29653760 176646544    0    0   103   692 5080 6281  1  0 96  3  0	
 0  1 484396 2693524 29654088 176646496    0    0   166   644 4701 5725  1  0 96  3  0	
 0  1 484396 2693872 29654860 176646640    0    0   403  1156 5089 6030  0  0 96  3  0	
 1  1 484396 2694124 29655800 176646784    0    0   437  1114 6376 7243  1  0 95  3  0	
 1  1 484396 2692048 29656808 176646784    0    0   521  1333 5586 6780  0  0 96  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 484396 2691100 29658108 176646944    0    0   655  1040 7448 7651  3  0 94  3  0	
 1  1 484396 2687640 29659360 176646896    0    0   645  2121 6937 7829  1  0 96  3  0	
 0  1 484396 2684776 29660512 176647904    0    0   620   437 6022 6835  1  0 96  3  0	
 1  1 484396 2681860 29661732 176647856    0    0   614   726 5716 6807  1  0 96  3  0	
 1  1 484396 2680844 29662856 176648544    0    0   559  2742 5805 6906  1  0 96  3  0	
 1  1 484396 2741168 29663832 176648896    0    0   484   678 5982 7428  1  0 96  3  0	
 1  1 484396 2742484 29665316 176648832    0    0   746  1786 6975 7437  3  0 94  3  0	
 0  1 484396 2735724 29666484 176649776    0    0   625   754 6931 7205  1  0 95  3  0	
 3  1 484396 2706412 29667620 176649616    0    0   600   336 6726 7177  1  1 95  3  0	
