procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  48160 18878440 970144 39443332    0    0     0    40 2319 4991  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18878688 970144 39443332    0    0     0    74 2070 4347  0  0 100  0
 0  0  48160 18879068 970144 39443336    0    0     0    28 2234 4838  0  0 100  0
 0  0  48160 18879344 970144 39443336    0    0     0   114 2049 4443  0  0 100  0
 1  0  48160 18879660 970144 39443340    0    0     0    56 2095 4472  0  0 100  0
 0  0  48160 18879628 970144 39443340    0    0     0    48 2091 4492  0  0 100  0
 0  0  48160 18879644 970144 39443468    0    0     0    50 2017 4263  0  0 100  0
 0  0  48160 18879448 970144 39443472    0    0     0    70 2379 4883  0  0 100  0
 1  0  48160 18879584 970144 39443472    0    0     0    34 2289 4657  0  0 100  0
 0  0  48160 18879616 970144 39443476    0    0     0    92 2431 5014  0  0 100  0
 0  0  48160 18875996 970144 39443484    0    0     0    70 2185 4776  0  0 100  0
 2  0  48160 18875304 970144 39443488    0    0     0    56 2126 4758  0  0 100  0
 1  0  48160 18875512 970144 39443616    0    0     0    40 2118 4754  0  0 100  0
 0  0  48160 18875516 970144 39443620    0    0     0    76 2159 4819  0  0 100  0
 1  0  48160 18877056 970144 39443620    0    0     0    96 2199 4911  0  0 100  0
 0  0  48160 18877284 970144 39443640    0    0     0    54 2285 5250  0  0 100  0
 1  0  48160 18877252 970144 39443640    0    0     0    30 1906 4187  0  0 100  0
 0  0  48160 18876676 970144 39443640    0    0     0    56 2175 4889  0  0 100  0
 0  0  48160 18877060 970144 39443768    0    0     0    50 2085 4653  0  0 100  0
 0  0  48160 18876996 970144 39443768    0    0     0    52 2001 4395  0  0 100  0
 1  0  48160 18876908 970144 39443772    0    0     0    94 2167 4786  0  0 100  0
 0  0  48160 18877004 970144 39443780    0    0     0    28 2053 4581  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18877148 970144 39443784    0    0     0    50 2265 5035  0  0 100  0
 0  0  48160 18877196 970144 39443784    0    0     0   112 2258 4990  0  0 100  0
 1  0  48160 18877256 970144 39443912    0    0     0    70 2147 4723  0  0 100  0
 0  0  48160 18876680 970144 39443916    0    0     0    84 2359 5146  0  0 100  0
 0  0  48160 18876932 970144 39443916    0    0     0    28 2094 4691  0  0 100  0
 0  0  48160 18877572 970144 39443916    0    0     0    40 2035 4491  0  0 100  0
 1  0  48160 18877720 970144 39443920    0    0     0    46 2066 4553  0  0 100  0
 0  0  48160 18877760 970144 39444052    0    0     0    52 2157 4642  0  0 100  0
 0  0  48160 18878036 970144 39444052    0    0     0    92 2248 5043  0  0 100  0
 0  0  48160 18878424 970144 39444052    0    0     0    28 1974 4344  0  0 100  0
 1  0  48160 18878592 970144 39444056    0    0     0    48 2238 4925  0  0 99  0
 0  0  48160 18878736 970144 39444056    0    0     0   118 2229 4967  0  0 100  0
 0  0  48160 18878740 970144 39444060    0    0     0    88 2072 4645  0  0 100  0
 0  0  48160 18878620 970144 39444192    0    0     0    82 2193 4964  0  0 100  0
 0  0  48160 18878976 970144 39444192    0    0     0    28 2012 4501  0  0 100  0
 0  0  48160 18878764 970144 39444192    0    0     0    68 2304 5044  0  0 100  0
 0  0  48160 18878612 970144 39444196    0    0     0    82 2145 4758  0  0 100  0
 1  0  48160 18878592 970144 39444324    0    0     0    68 2308 5081  0  0 100  0
 0  0  48160 18877364 970144 39444328    0    0     0    72 2180 4817  0  0 100  0
 0  0  48160 18876984 970144 39444336    0    0     0    28 1996 4490  0  0 99  0
 0  0  48160 18877236 970144 39444336    0    0     0    70 2015 4432  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
